"latitude" "longitude" "elevation" "total_prcp" "t" "sin" "cos"
"2229" 40.5453 -102.3411 1152.1 59 9 -1 -1.83690953073357e-16
"2230" 40.5453 -102.3411 1152.1 54 10 -0.866025403784439 0.5
"2231" 40.5453 -102.3411 1152.1 64 11 -0.5 0.866025403784438
"2232" 40.5453 -102.3411 1152.1 117 12 -2.44921270764475e-16 1
"2233" 39.4903 -105.0953 1675.8 26 1 0.5 0.866025403784439
"2234" 39.4903 -105.0953 1675.8 244 2 0.866025403784439 0.5
"2235" 39.4903 -105.0953 1675.8 876 3 1 6.12303176911189e-17
"2236" 39.4903 -105.0953 1675.8 917 4 0.866025403784439 -0.5
"2237" 39.4903 -105.0953 1675.8 333 5 0.5 -0.866025403784439
"2238" 39.4903 -105.0953 1675.8 719 6 1.22460635382238e-16 -1
"2239" 39.4903 -105.0953 1675.8 504 7 -0.5 -0.866025403784439
"2240" 39.4903 -105.0953 1675.8 397 8 -0.866025403784438 -0.5
"2241" 39.4903 -105.0953 1675.8 0 9 -1 -1.83690953073357e-16
"2242" 39.4903 -105.0953 1675.8 217 10 -0.866025403784439 0.5
"2243" 39.4903 -105.0953 1675.8 122 11 -0.5 0.866025403784438
"2244" 39.4903 -105.0953 1675.8 94 12 -2.44921270764475e-16 1
"2245" 37.7514 -103.4767 1283.2 36 1 0.5 0.866025403784439
"2246" 37.7514 -103.4767 1283.2 158 2 0.866025403784439 0.5
"2247" 37.7514 -103.4767 1283.2 514 3 1 6.12303176911189e-17
"2248" 37.7514 -103.4767 1283.2 381 4 0.866025403784439 -0.5
"2249" 37.7514 -103.4767 1283.2 210 5 0.5 -0.866025403784439
"2250" 37.7514 -103.4767 1283.2 290 6 1.22460635382238e-16 -1
"2251" 37.7514 -103.4767 1283.2 811 7 -0.5 -0.866025403784439
"2252" 37.7514 -103.4767 1283.2 275 8 -0.866025403784438 -0.5
"2253" 37.7514 -103.4767 1283.2 216 9 -1 -1.83690953073357e-16
"2254" 37.7514 -103.4767 1283.2 0 10 -0.866025403784439 0.5
"2255" 37.7514 -103.4767 1283.2 139 11 -0.5 0.866025403784438
"2256" 37.7514 -103.4767 1283.2 69 12 -2.44921270764475e-16 1
"2257" 38.9069 -105.4719 2585 3 1 0.5 0.866025403784439
"2258" 38.9069 -105.4719 2585 142 2 0.866025403784439 0.5
"2259" 38.9069 -105.4719 2585 252 3 1 6.12303176911189e-17
"2260" 38.9069 -105.4719 2585 243 4 0.866025403784439 -0.5
"2261" 38.9069 -105.4719 2585 41 5 0.5 -0.866025403784439
"2262" 38.9069 -105.4719 2585 282 6 1.22460635382238e-16 -1
"2263" 38.9069 -105.4719 2585 534 7 -0.5 -0.866025403784439
"2264" 38.9069 -105.4719 2585 883 8 -0.866025403784438 -0.5
"2265" 38.9069 -105.4719 2585 38 9 -1 -1.83690953073357e-16
"2266" 38.9069 -105.4719 2585 134 10 -0.866025403784439 0.5
"2267" 38.9069 -105.4719 2585 20 11 -0.5 0.866025403784438
"2268" 38.9069 -105.4719 2585 35 12 -2.44921270764475e-16 1
"2269" 38.0636 -103.2153 1185.7 216 1 0.5 0.866025403784439
"2270" 38.0636 -103.2153 1185.7 188 2 0.866025403784439 0.5
"2271" 38.0636 -103.2153 1185.7 526 3 1 6.12303176911189e-17
"2272" 38.0636 -103.2153 1185.7 559 4 0.866025403784439 -0.5
"2273" 38.0636 -103.2153 1185.7 319 5 0.5 -0.866025403784439
"2274" 38.0636 -103.2153 1185.7 302 6 1.22460635382238e-16 -1
"2275" 38.0636 -103.2153 1185.7 921 7 -0.5 -0.866025403784439
"2276" 38.0636 -103.2153 1185.7 584 8 -0.866025403784438 -0.5
"2277" 38.0636 -103.2153 1185.7 213 9 -1 -1.83690953073357e-16
"2278" 38.0636 -103.2153 1185.7 0 10 -0.866025403784439 0.5
"2279" 38.0636 -103.2153 1185.7 15 11 -0.5 0.866025403784438
"2280" 38.0636 -103.2153 1185.7 66 12 -2.44921270764475e-16 1
"2281" 37.3789 -107.6594 2471.9 1311 1 0.5 0.866025403784439
"2282" 37.3789 -107.6594 2471.9 722 2 0.866025403784439 0.5
"2283" 37.3789 -107.6594 2471.9 324 3 1 6.12303176911189e-17
"2284" 37.3789 -107.6594 2471.9 311 4 0.866025403784439 -0.5
"2285" 37.3789 -107.6594 2471.9 43 5 0.5 -0.866025403784439
"2286" 37.3789 -107.6594 2471.9 34 6 1.22460635382238e-16 -1
"2287" 37.3789 -107.6594 2471.9 605 7 -0.5 -0.866025403784439
"2288" 37.3789 -107.6594 2471.9 1249 8 -0.866025403784438 -0.5
"2289" 37.3789 -107.6594 2471.9 544 9 -1 -1.83690953073357e-16
"2290" 37.3789 -107.6594 2471.9 690 10 -0.866025403784439 0.5
"2291" 37.3789 -107.6594 2471.9 259 11 -0.5 0.866025403784438
"2292" 37.3789 -107.6594 2471.9 1539 12 -2.44921270764475e-16 1
"2293" 40.5147 -102.9908 1359.7 23 1 0.5 0.866025403784439
"2294" 40.5147 -102.9908 1359.7 201 2 0.866025403784439 0.5
"2295" 40.5147 -102.9908 1359.7 381 3 1 6.12303176911189e-17
"2296" 40.5147 -102.9908 1359.7 644 4 0.866025403784439 -0.5
"2297" 40.5147 -102.9908 1359.7 287 5 0.5 -0.866025403784439
"2298" 40.5147 -102.9908 1359.7 348 6 1.22460635382238e-16 -1
"2299" 40.5147 -102.9908 1359.7 615 7 -0.5 -0.866025403784439
"2300" 40.5147 -102.9908 1359.7 796 8 -0.866025403784438 -0.5
"2301" 40.5147 -102.9908 1359.7 39 9 -1 -1.83690953073357e-16
"2302" 40.5147 -102.9908 1359.7 232 10 -0.866025403784439 0.5
"2303" 40.5147 -102.9908 1359.7 241 11 -0.5 0.866025403784438
"2304" 40.5147 -102.9908 1359.7 190 12 -2.44921270764475e-16 1
"2305" 38.2133 -103.8211 1325.9 89 1 0.5 0.866025403784439
"2306" 38.2133 -103.8211 1325.9 234 2 0.866025403784439 0.5
"2307" 38.2133 -103.8211 1325.9 320 3 1 6.12303176911189e-17
"2308" 38.2133 -103.8211 1325.9 343 4 0.866025403784439 -0.5
"2309" 38.2133 -103.8211 1325.9 178 5 0.5 -0.866025403784439
"2310" 38.2133 -103.8211 1325.9 267 6 1.22460635382238e-16 -1
"2311" 38.2133 -103.8211 1325.9 1101 7 -0.5 -0.866025403784439
"2312" 38.2133 -103.8211 1325.9 628 8 -0.866025403784438 -0.5
"2313" 38.2133 -103.8211 1325.9 13 9 -1 -1.83690953073357e-16
"2314" 38.2133 -103.8211 1325.9 0 10 -0.866025403784439 0.5
"2315" 38.2133 -103.8211 1325.9 0 11 -0.5 0.866025403784438
"2316" 38.2133 -103.8211 1325.9 30 12 -2.44921270764475e-16 1
"2317" 38.53 -103.7058 1453 66 1 0.5 0.866025403784439
"2318" 38.53 -103.7058 1453 162 2 0.866025403784439 0.5
"2319" 38.53 -103.7058 1453 182 3 1 6.12303176911189e-17
"2320" 38.53 -103.7058 1453 291 4 0.866025403784439 -0.5
"2321" 38.53 -103.7058 1453 226 5 0.5 -0.866025403784439
"2322" 38.53 -103.7058 1453 201 6 1.22460635382238e-16 -1
"2323" 38.53 -103.7058 1453 1342 7 -0.5 -0.866025403784439
"2324" 38.53 -103.7058 1453 267 8 -0.866025403784438 -0.5
"2325" 38.53 -103.7058 1453 68 9 -1 -1.83690953073357e-16
"2326" 38.53 -103.7058 1453 0 10 -0.866025403784439 0.5
"2327" 38.53 -103.7058 1453 0 11 -0.5 0.866025403784438
"2328" 38.53 -103.7058 1453 16 12 -2.44921270764475e-16 1
"2329" 38.2597 -104.7178 1481.6 50 1 0.5 0.866025403784439
"2330" 38.2597 -104.7178 1481.6 219 2 0.866025403784439 0.5
"2331" 38.2597 -104.7178 1481.6 331 3 1 6.12303176911189e-17
"2332" 38.2597 -104.7178 1481.6 356 4 0.866025403784439 -0.5
"2333" 38.2597 -104.7178 1481.6 204 5 0.5 -0.866025403784439
"2334" 38.2597 -104.7178 1481.6 317 6 1.22460635382238e-16 -1
"2335" 38.2597 -104.7178 1481.6 491 7 -0.5 -0.866025403784439
"2336" 38.2597 -104.7178 1481.6 696 8 -0.866025403784438 -0.5
"2337" 38.2597 -104.7178 1481.6 34 9 -1 -1.83690953073357e-16
"2338" 38.2597 -104.7178 1481.6 17 10 -0.866025403784439 0.5
"2339" 38.2597 -104.7178 1481.6 33 11 -0.5 0.866025403784438
"2340" 38.2597 -104.7178 1481.6 25 12 -2.44921270764475e-16 1
"2341" 37.7219 -107.2667 2893.2 622 1 0.5 0.866025403784439
"2342" 37.7219 -107.2667 2893.2 233 2 0.866025403784439 0.5
"2343" 37.7219 -107.2667 2893.2 511 3 1 6.12303176911189e-17
"2344" 37.7219 -107.2667 2893.2 419 4 0.866025403784439 -0.5
"2345" 37.7219 -107.2667 2893.2 40 5 0.5 -0.866025403784439
"2346" 37.7219 -107.2667 2893.2 117 6 1.22460635382238e-16 -1
"2347" 37.7219 -107.2667 2893.2 666 7 -0.5 -0.866025403784439
"2348" 37.7219 -107.2667 2893.2 903 8 -0.866025403784438 -0.5
"2349" 37.7219 -107.2667 2893.2 411 9 -1 -1.83690953073357e-16
"2350" 37.7219 -107.2667 2893.2 570 10 -0.866025403784439 0.5
"2351" 37.7219 -107.2667 2893.2 94 11 -0.5 0.866025403784438
"2352" 37.7219 -107.2667 2893.2 613 12 -2.44921270764475e-16 1
"2353" 38.0383 -103.6947 1271 106 1 0.5 0.866025403784439
"2354" 38.0383 -103.6947 1271 168 2 0.866025403784439 0.5
"2355" 38.0383 -103.6947 1271 491 3 1 6.12303176911189e-17
"2356" 38.0383 -103.6947 1271 314 4 0.866025403784439 -0.5
"2357" 38.0383 -103.6947 1271 310 5 0.5 -0.866025403784439
"2358" 38.0383 -103.6947 1271 514 6 1.22460635382238e-16 -1
"2359" 38.0383 -103.6947 1271 1008 7 -0.5 -0.866025403784439
"2360" 38.0383 -103.6947 1271 601 8 -0.866025403784438 -0.5
"2361" 38.0383 -103.6947 1271 51 9 -1 -1.83690953073357e-16
"2362" 38.0383 -103.6947 1271 10 10 -0.866025403784439 0.5
"2363" 38.0383 -103.6947 1271 23 11 -0.5 0.866025403784438
"2364" 38.0383 -103.6947 1271 74 12 -2.44921270764475e-16 1
"2365" 38.8611 -104.0939 1845.3 21 1 0.5 0.866025403784439
"2366" 38.8611 -104.0939 1845.3 163 2 0.866025403784439 0.5
"2367" 38.8611 -104.0939 1845.3 242 3 1 6.12303176911189e-17
"2368" 38.8611 -104.0939 1845.3 171 4 0.866025403784439 -0.5
"2369" 38.8611 -104.0939 1845.3 249 5 0.5 -0.866025403784439
"2370" 38.8611 -104.0939 1845.3 61 6 1.22460635382238e-16 -1
"2371" 38.8611 -104.0939 1845.3 797 7 -0.5 -0.866025403784439
"2372" 38.8611 -104.0939 1845.3 480 8 -0.866025403784438 -0.5
"2373" 38.8611 -104.0939 1845.3 36 9 -1 -1.83690953073357e-16
"2374" 38.8611 -104.0939 1845.3 13 10 -0.866025403784439 0.5
"2375" 38.8611 -104.0939 1845.3 67 11 -0.5 0.866025403784438
"2376" 38.8611 -104.0939 1845.3 76 12 -2.44921270764475e-16 1
"2377" 38.8417 -104.9742 2761.5 25 1 0.5 0.866025403784439
"2378" 38.8417 -104.9742 2761.5 452 2 0.866025403784439 0.5
"2379" 38.8417 -104.9742 2761.5 1299 3 1 6.12303176911189e-17
"2380" 38.8417 -104.9742 2761.5 619 4 0.866025403784439 -0.5
"2381" 38.8417 -104.9742 2761.5 178 5 0.5 -0.866025403784439
"2382" 38.8417 -104.9742 2761.5 280 6 1.22460635382238e-16 -1
"2383" 38.8417 -104.9742 2761.5 1467 7 -0.5 -0.866025403784439
"2384" 38.8417 -104.9742 2761.5 1152 8 -0.866025403784438 -0.5
"2385" 38.8417 -104.9742 2761.5 81 9 -1 -1.83690953073357e-16
"2386" 38.8417 -104.9742 2761.5 173 10 -0.866025403784439 0.5
"2387" 38.8417 -104.9742 2761.5 84 11 -0.5 0.866025403784438
"2388" 38.8417 -104.9742 2761.5 99 12 -2.44921270764475e-16 1
"2389" 40.8656 -102.5161 1218 0 1 0.5 0.866025403784439
"2390" 40.8656 -102.5161 1218 153 2 0.866025403784439 0.5
"2391" 40.8656 -102.5161 1218 337 3 1 6.12303176911189e-17
"2392" 40.8656 -102.5161 1218 571 4 0.866025403784439 -0.5
"2393" 40.8656 -102.5161 1218 391 5 0.5 -0.866025403784439
"2394" 40.8656 -102.5161 1218 816 6 1.22460635382238e-16 -1
"2395" 40.8656 -102.5161 1218 520 7 -0.5 -0.866025403784439
"2396" 40.8656 -102.5161 1218 678 8 -0.866025403784438 -0.5
"2397" 40.8656 -102.5161 1218 54 9 -1 -1.83690953073357e-16
"2398" 40.8656 -102.5161 1218 201 10 -0.866025403784439 0.5
"2399" 40.8656 -102.5161 1218 97 11 -0.5 0.866025403784438
"2400" 40.8656 -102.5161 1218 145 12 -2.44921270764475e-16 1
"2401" 39.4342 -105.1211 1784.6 13 1 0.5 0.866025403784439
"2402" 39.4342 -105.1211 1784.6 324 2 0.866025403784439 0.5
"2403" 39.4342 -105.1211 1784.6 872 3 1 6.12303176911189e-17
"2404" 39.4342 -105.1211 1784.6 672 4 0.866025403784439 -0.5
"2405" 39.4342 -105.1211 1784.6 269 5 0.5 -0.866025403784439
"2406" 39.4342 -105.1211 1784.6 702 6 1.22460635382238e-16 -1
"2407" 39.4342 -105.1211 1784.6 328 7 -0.5 -0.866025403784439
"2408" 39.4342 -105.1211 1784.6 289 8 -0.866025403784438 -0.5
"2409" 39.4342 -105.1211 1784.6 5 9 -1 -1.83690953073357e-16
"2410" 39.4342 -105.1211 1784.6 215 10 -0.866025403784439 0.5
"2411" 39.4342 -105.1211 1784.6 134 11 -0.5 0.866025403784438
"2412" 39.4342 -105.1211 1784.6 132 12 -2.44921270764475e-16 1
"2413" 37.1786 -104.4869 1837.9 99 1 0.5 0.866025403784439
"2414" 37.1786 -104.4869 1837.9 412 2 0.866025403784439 0.5
"2415" 37.1786 -104.4869 1837.9 776 3 1 6.12303176911189e-17
"2416" 37.1786 -104.4869 1837.9 238 4 0.866025403784439 -0.5
"2417" 37.1786 -104.4869 1837.9 208 5 0.5 -0.866025403784439
"2418" 37.1786 -104.4869 1837.9 109 6 1.22460635382238e-16 -1
"2419" 37.1786 -104.4869 1837.9 1044 7 -0.5 -0.866025403784439
"2420" 37.1786 -104.4869 1837.9 574 8 -0.866025403784438 -0.5
"2421" 37.1786 -104.4869 1837.9 156 9 -1 -1.83690953073357e-16
"2422" 37.1786 -104.4869 1837.9 255 10 -0.866025403784439 0.5
"2423" 37.1786 -104.4869 1837.9 39 11 -0.5 0.866025403784438
"2424" 37.1786 -104.4869 1837.9 67 12 -2.44921270764475e-16 1
"2425" 38.3761 -108.7422 1530.4 363 1 0.5 0.866025403784439
"2426" 38.3761 -108.7422 1530.4 433 2 0.866025403784439 0.5
"2427" 38.3761 -108.7422 1530.4 546 3 1 6.12303176911189e-17
"2428" 38.3761 -108.7422 1530.4 377 4 0.866025403784439 -0.5
"2429" 38.3761 -108.7422 1530.4 162 5 0.5 -0.866025403784439
"2430" 38.3761 -108.7422 1530.4 96 6 1.22460635382238e-16 -1
"2431" 38.3761 -108.7422 1530.4 350 7 -0.5 -0.866025403784439
"2432" 38.3761 -108.7422 1530.4 619 8 -0.866025403784438 -0.5
"2433" 38.3761 -108.7422 1530.4 145 9 -1 -1.83690953073357e-16
"2434" 38.3761 -108.7422 1530.4 352 10 -0.866025403784439 0.5
"2435" 38.3761 -108.7422 1530.4 180 11 -0.5 0.866025403784438
"2436" 38.3761 -108.7422 1530.4 446 12 -2.44921270764475e-16 1
"2437" 37.3806 -107.5811 2329.9 1249 1 0.5 0.866025403784439
"2438" 37.3806 -107.5811 2329.9 660 2 0.866025403784439 0.5
"2439" 37.3806 -107.5811 2329.9 220 3 1 6.12303176911189e-17
"2440" 37.3806 -107.5811 2329.9 328 4 0.866025403784439 -0.5
"2441" 37.3806 -107.5811 2329.9 56 5 0.5 -0.866025403784439
"2442" 37.3806 -107.5811 2329.9 26 6 1.22460635382238e-16 -1
"2443" 37.3806 -107.5811 2329.9 472 7 -0.5 -0.866025403784439
"2444" 37.3806 -107.5811 2329.9 1128 8 -0.866025403784438 -0.5
"2445" 37.3806 -107.5811 2329.9 569 9 -1 -1.83690953073357e-16
"2446" 37.3806 -107.5811 2329.9 700 10 -0.866025403784439 0.5
"2447" 37.3806 -107.5811 2329.9 183 11 -0.5 0.866025403784438
"2448" 37.3806 -107.5811 2329.9 1243 12 -2.44921270764475e-16 1
"2449" 40.7403 -106.2817 2456.1 49 1 0.5 0.866025403784439
"2450" 40.7403 -106.2817 2456.1 69 2 0.866025403784439 0.5
"2451" 40.7403 -106.2817 2456.1 55 3 1 6.12303176911189e-17
"2452" 40.7403 -106.2817 2456.1 316 4 0.866025403784439 -0.5
"2453" 40.7403 -106.2817 2456.1 420 5 0.5 -0.866025403784439
"2454" 40.7403 -106.2817 2456.1 331 6 1.22460635382238e-16 -1
"2455" 40.7403 -106.2817 2456.1 127 7 -0.5 -0.866025403784439
"2456" 40.7403 -106.2817 2456.1 201 8 -0.866025403784438 -0.5
"2457" 40.7403 -106.2817 2456.1 36 9 -1 -1.83690953073357e-16
"2458" 40.7403 -106.2817 2456.1 537 10 -0.866025403784439 0.5
"2459" 40.7403 -106.2817 2456.1 174 11 -0.5 0.866025403784438
"2460" 40.7403 -106.2817 2456.1 259 12 -2.44921270764475e-16 1
"2461" 37.63 -104.7956 1917.5 96 1 0.5 0.866025403784439
"2462" 37.63 -104.7956 1917.5 292 2 0.866025403784439 0.5
"2463" 37.63 -104.7956 1917.5 996 3 1 6.12303176911189e-17
"2464" 37.63 -104.7956 1917.5 539 4 0.866025403784439 -0.5
"2465" 37.63 -104.7956 1917.5 84 5 0.5 -0.866025403784439
"2466" 37.63 -104.7956 1917.5 265 6 1.22460635382238e-16 -1
"2467" 37.63 -104.7956 1917.5 446 7 -0.5 -0.866025403784439
"2468" 37.63 -104.7956 1917.5 470 8 -0.866025403784438 -0.5
"2469" 37.63 -104.7956 1917.5 13 9 -1 -1.83690953073357e-16
"2470" 37.63 -104.7956 1917.5 11 10 -0.866025403784439 0.5
"2471" 37.63 -104.7956 1917.5 36 11 -0.5 0.866025403784438
"2472" 37.63 -104.7956 1917.5 333 12 -2.44921270764475e-16 1
"2473" 37.3822 -102.2986 1212.5 142 1 0.5 0.866025403784439
"2474" 37.3822 -102.2986 1212.5 140 2 0.866025403784439 0.5
"2475" 37.3822 -102.2986 1212.5 458 3 1 6.12303176911189e-17
"2476" 37.3822 -102.2986 1212.5 199 4 0.866025403784439 -0.5
"2477" 37.3822 -102.2986 1212.5 318 5 0.5 -0.866025403784439
"2478" 37.3822 -102.2986 1212.5 508 6 1.22460635382238e-16 -1
"2479" 37.3822 -102.2986 1212.5 930 7 -0.5 -0.866025403784439
"2480" 37.3822 -102.2986 1212.5 1039 8 -0.866025403784438 -0.5
"2481" 37.3822 -102.2986 1212.5 455 9 -1 -1.83690953073357e-16
"2482" 37.3822 -102.2986 1212.5 58 10 -0.866025403784439 0.5
"2483" 37.3822 -102.2986 1212.5 15 11 -0.5 0.866025403784438
"2484" 37.3822 -102.2986 1212.5 64 12 -2.44921270764475e-16 1
"2485" 38.1314 -105.4661 2399.7 100 1 0.5 0.866025403784439
"2486" 38.1314 -105.4661 2399.7 191 2 0.866025403784439 0.5
"2487" 38.1314 -105.4661 2399.7 463 3 1 6.12303176911189e-17
"2488" 38.1314 -105.4661 2399.7 227 4 0.866025403784439 -0.5
"2489" 38.1314 -105.4661 2399.7 129 5 0.5 -0.866025403784439
"2490" 38.1314 -105.4661 2399.7 28 6 1.22460635382238e-16 -1
"2491" 38.1314 -105.4661 2399.7 541 7 -0.5 -0.866025403784439
"2492" 38.1314 -105.4661 2399.7 387 8 -0.866025403784438 -0.5
"2493" 38.1314 -105.4661 2399.7 41 9 -1 -1.83690953073357e-16
"2494" 38.1314 -105.4661 2399.7 144 10 -0.866025403784439 0.5
"2495" 38.1314 -105.4661 2399.7 58 11 -0.5 0.866025403784438
"2496" 38.1314 -105.4661 2399.7 66 12 -2.44921270764475e-16 1
"2497" 40.0372 -106.2053 2328.4 127 1 0.5 0.866025403784439
"2498" 40.0372 -106.2053 2328.4 272 2 0.866025403784439 0.5
"2499" 40.0372 -106.2053 2328.4 170 3 1 6.12303176911189e-17
"2500" 40.0372 -106.2053 2328.4 632 4 0.866025403784439 -0.5
"2501" 40.0372 -106.2053 2328.4 399 5 0.5 -0.866025403784439
"2502" 40.0372 -106.2053 2328.4 364 6 1.22460635382238e-16 -1
"2503" 40.0372 -106.2053 2328.4 511 7 -0.5 -0.866025403784439
"2504" 40.0372 -106.2053 2328.4 348 8 -0.866025403784438 -0.5
"2505" 40.0372 -106.2053 2328.4 229 9 -1 -1.83690953073357e-16
"2506" 40.0372 -106.2053 2328.4 564 10 -0.866025403784439 0.5
"2507" 40.0372 -106.2053 2328.4 226 11 -0.5 0.866025403784438
"2508" 40.0372 -106.2053 2328.4 407 12 -2.44921270764475e-16 1
"2509" 40.1564 -106.9111 2394.2 181 1 0.5 0.866025403784439
"2510" 40.1564 -106.9111 2394.2 203 2 0.866025403784439 0.5
"2511" 40.1564 -106.9111 2394.2 158 3 1 6.12303176911189e-17
"2512" 40.1564 -106.9111 2394.2 620 4 0.866025403784439 -0.5
"2513" 40.1564 -106.9111 2394.2 506 5 0.5 -0.866025403784439
"2514" 40.1564 -106.9111 2394.2 473 6 1.22460635382238e-16 -1
"2515" 40.1564 -106.9111 2394.2 267 7 -0.5 -0.866025403784439
"2516" 40.1564 -106.9111 2394.2 439 8 -0.866025403784438 -0.5
"2517" 40.1564 -106.9111 2394.2 92 9 -1 -1.83690953073357e-16
"2518" 40.1564 -106.9111 2394.2 563 10 -0.866025403784439 0.5
"2519" 40.1564 -106.9111 2394.2 493 11 -0.5 0.866025403784438
"2520" 40.1564 -106.9111 2394.2 494 12 -2.44921270764475e-16 1
"2521" 41.7944 -72.9319 153.9 785 1 0.5 0.866025403784439
"2522" 41.7944 -72.9319 153.9 1188 2 0.866025403784439 0.5
"2523" 41.7944 -72.9319 153.9 2239 3 1 6.12303176911189e-17
"2524" 41.7944 -72.9319 153.9 434 4 0.866025403784439 -0.5
"2525" 41.7944 -72.9319 153.9 802 5 0.5 -0.866025403784439
"2526" 41.7944 -72.9319 153.9 1327 6 1.22460635382238e-16 -1
"2527" 41.7944 -72.9319 153.9 891 7 -0.5 -0.866025403784439
"2528" 41.7944 -72.9319 153.9 1347 8 -0.866025403784438 -0.5
"2529" 41.7944 -72.9319 153.9 595 9 -1 -1.83690953073357e-16
"2530" 41.7944 -72.9319 153.9 2198 10 -0.866025403784439 0.5
"2531" 41.7944 -72.9319 153.9 945 11 -0.5 0.866025403784438
"2532" 41.7944 -72.9319 153.9 1812 12 -2.44921270764475e-16 1
"2533" 41.9725 -73.2208 408.4 956 1 0.5 0.866025403784439
"2534" 41.9725 -73.2208 408.4 1457 2 0.866025403784439 0.5
"2535" 41.9725 -73.2208 408.4 1907 3 1 6.12303176911189e-17
"2536" 41.9725 -73.2208 408.4 492 4 0.866025403784439 -0.5
"2537" 41.9725 -73.2208 408.4 735 5 0.5 -0.866025403784439
"2538" 41.9725 -73.2208 408.4 1097 6 1.22460635382238e-16 -1
"2539" 41.9725 -73.2208 408.4 946 7 -0.5 -0.866025403784439
"2540" 41.9725 -73.2208 408.4 990 8 -0.866025403784438 -0.5
"2541" 41.9725 -73.2208 408.4 855 9 -1 -1.83690953073357e-16
"2542" 41.9725 -73.2208 408.4 2415 10 -0.866025403784439 0.5
"2543" 41.9725 -73.2208 408.4 759 11 -0.5 0.866025403784438
"2544" 41.9725 -73.2208 408.4 1577 12 -2.44921270764475e-16 1
"2545" 41.795 -72.2286 202.7 851 1 0.5 0.866025403784439
"2546" 41.795 -72.2286 202.7 904 2 0.866025403784439 0.5
"2547" 41.795 -72.2286 202.7 2445 3 1 6.12303176911189e-17
"2548" 41.795 -72.2286 202.7 412 4 0.866025403784439 -0.5
"2549" 41.795 -72.2286 202.7 782 5 0.5 -0.866025403784439
"2550" 41.795 -72.2286 202.7 1108 6 1.22460635382238e-16 -1
"2551" 41.795 -72.2286 202.7 805 7 -0.5 -0.866025403784439
"2552" 41.795 -72.2286 202.7 902 8 -0.866025403784438 -0.5
"2553" 41.795 -72.2286 202.7 500 9 -1 -1.83690953073357e-16
"2554" 41.795 -72.2286 202.7 1155 10 -0.866025403784439 0.5
"2555" 41.795 -72.2286 202.7 952 11 -0.5 0.866025403784438
"2556" 41.795 -72.2286 202.7 1132 12 -2.44921270764475e-16 1
"2557" 27.1819 -81.3511 41.5 372 1 0.5 0.866025403784439
"2558" 27.1819 -81.3511 41.5 592 2 0.866025403784439 0.5
"2559" 27.1819 -81.3511 41.5 2592 3 1 6.12303176911189e-17
"2560" 27.1819 -81.3511 41.5 547 4 0.866025403784439 -0.5
"2561" 27.1819 -81.3511 41.5 1140 5 0.5 -0.866025403784439
"2562" 27.1819 -81.3511 41.5 709 6 1.22460635382238e-16 -1
"2563" 27.1819 -81.3511 41.5 2776 7 -0.5 -0.866025403784439
"2564" 27.1819 -81.3511 41.5 3481 8 -0.866025403784438 -0.5
"2565" 27.1819 -81.3511 41.5 972 9 -1 -1.83690953073357e-16
"2566" 27.1819 -81.3511 41.5 0 10 -0.866025403784439 0.5
"2567" 27.1819 -81.3511 41.5 592 11 -0.5 0.866025403784438
"2568" 27.1819 -81.3511 41.5 318 12 -2.44921270764475e-16 1
"2569" 27.4364 -82.4903 5.2 875 1 0.5 0.866025403784439
"2570" 27.4364 -82.4903 5.2 516 2 0.866025403784439 0.5
"2571" 27.4364 -82.4903 5.2 1252 3 1 6.12303176911189e-17
"2572" 27.4364 -82.4903 5.2 496 4 0.866025403784439 -0.5
"2573" 27.4364 -82.4903 5.2 752 5 0.5 -0.866025403784439
"2574" 27.4364 -82.4903 5.2 1826 6 1.22460635382238e-16 -1
"2575" 27.4364 -82.4903 5.2 2384 7 -0.5 -0.866025403784439
"2576" 27.4364 -82.4903 5.2 4980 8 -0.866025403784438 -0.5
"2577" 27.4364 -82.4903 5.2 514 9 -1 -1.83690953073357e-16
"2578" 27.4364 -82.4903 5.2 0 10 -0.866025403784439 0.5
"2579" 27.4364 -82.4903 5.2 358 11 -0.5 0.866025403784438
"2580" 27.4364 -82.4903 5.2 83 12 -2.44921270764475e-16 1
"2581" 28.6164 -82.3658 73.2 942 1 0.5 0.866025403784439
"2582" 28.6164 -82.3658 73.2 953 2 0.866025403784439 0.5
"2583" 28.6164 -82.3658 73.2 1489 3 1 6.12303176911189e-17
"2584" 28.6164 -82.3658 73.2 1044 4 0.866025403784439 -0.5
"2585" 28.6164 -82.3658 73.2 1078 5 0.5 -0.866025403784439
"2586" 28.6164 -82.3658 73.2 1385 6 1.22460635382238e-16 -1
"2587" 28.6164 -82.3658 73.2 1492 7 -0.5 -0.866025403784439
"2588" 28.6164 -82.3658 73.2 1799 8 -0.866025403784438 -0.5
"2589" 28.6164 -82.3658 73.2 528 9 -1 -1.83690953073357e-16
"2590" 28.6164 -82.3658 73.2 0 10 -0.866025403784439 0.5
"2591" 28.6164 -82.3658 73.2 577 11 -0.5 0.866025403784438
"2592" 28.6164 -82.3658 73.2 112 12 -2.44921270764475e-16 1
"2593" 28.4558 -81.7233 39.6 798 1 0.5 0.866025403784439
"2594" 28.4558 -81.7233 39.6 885 2 0.866025403784439 0.5
"2595" 28.4558 -81.7233 39.6 1950 3 1 6.12303176911189e-17
"2596" 28.4558 -81.7233 39.6 874 4 0.866025403784439 -0.5
